Source path,Class name,Method name,Method signature,Cyclomatic complexity,Cognitive complexity,Max nesting depth,Line count,Parameter count,ABC score,Assignments,Branches,Conditions,Halstead volume,Halstead difficulty,Halstead estimated bugs
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/AnalyzerConfig.java,org.exist.indexing.lucene.AnalyzerConfig,getConstructorParameterStringArrayValues,"org.exist.indexing.lucene.AnalyzerConfig{name=getConstructorParameterStringArrayValues,return=java.lang.String[],parameters=[org.w3c.dom.Element]}",2,1,1,16,1,7.14,5,5,1,188.02,9.06,0.05
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/AnalyzerConfig.java,org.exist.indexing.lucene.AnalyzerConfig,getConstructorParameterCharArrayValues,"org.exist.indexing.lucene.AnalyzerConfig{name=getConstructorParameterCharArrayValues,return=char[],parameters=[org.w3c.dom.Element]}",4,4,2,20,1,10.2,6,8,2,334.32,15.38,0.1
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/AnalyzerConfig.java,org.exist.indexing.lucene.AnalyzerConfig,getConstructorParameterCharArraySetValues,"org.exist.indexing.lucene.AnalyzerConfig{name=getConstructorParameterCharArraySetValues,return=org.apache.lucene.analysis.CharArraySet,parameters=[org.w3c.dom.Element]}",1,0,0,11,1,2.24,1,2,0,36.54,1.71,0.01
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/AnalyzerConfig.java,org.exist.indexing.lucene.AnalyzerConfig,getAnalyzerById,"org.exist.indexing.lucene.AnalyzerConfig{name=getAnalyzerById,return=org.apache.lucene.analysis.Analyzer,parameters=[java.lang.String]}",1,0,0,4,1,1.0,0,1,0,11.61,1.0,0.0
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/AnalyzerConfig.java,org.exist.indexing.lucene.AnalyzerConfig,getDefaultAnalyzer,"org.exist.indexing.lucene.AnalyzerConfig{name=getDefaultAnalyzer,return=org.apache.lucene.analysis.Analyzer,parameters=[]}",1,0,0,4,0,0.0,0,0,0,2.0,0.5,0.0
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/AnalyzerConfig.java,org.exist.indexing.lucene.AnalyzerConfig,setDefaultAnalyzer,"org.exist.indexing.lucene.AnalyzerConfig{name=setDefaultAnalyzer,return=void,parameters=[org.apache.lucene.analysis.Analyzer]}",1,0,0,9,1,1.0,1,0,0,4.75,0.5,0.0
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/AnalyzerConfig.java,org.exist.indexing.lucene.AnalyzerConfig,addAnalyzer,"org.exist.indexing.lucene.AnalyzerConfig{name=addAnalyzer,return=void,parameters=[org.w3c.dom.Element]}",3,3,1,26,1,5.48,2,5,1,129.32,6.58,0.03
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/AnalyzerConfig.java,org.exist.indexing.lucene.AnalyzerConfig$ParameterException,ParameterException,"org.exist.indexing.lucene.AnalyzerConfig$ParameterException{name=<constructor>,return=org.exist.indexing.lucene.AnalyzerConfig$ParameterException,parameters=[java.lang.String]}",1,0,0,4,1,1.0,0,1,0,2.0,0.5,0.0
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/AnalyzerConfig.java,org.exist.indexing.lucene.AnalyzerConfig$ParameterException,ParameterException,"org.exist.indexing.lucene.AnalyzerConfig$ParameterException{name=<constructor>,return=org.exist.indexing.lucene.AnalyzerConfig$ParameterException,parameters=[java.lang.String,java.lang.Throwable]}",1,0,0,4,2,1.0,0,1,0,4.75,0.5,0.0
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/DefaultTextExtractor.java,org.exist.indexing.lucene.DefaultTextExtractor,startElement,"org.exist.indexing.lucene.DefaultTextExtractor{name=startElement,return=int,parameters=[org.exist.dom.QName]}",5,5,1,15,1,7.68,1,7,3,208.89,11.79,0.06
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/DefaultTextExtractor.java,org.exist.indexing.lucene.DefaultTextExtractor,isIgnoredNode,"org.exist.indexing.lucene.DefaultTextExtractor{name=isIgnoredNode,return=boolean,parameters=[org.exist.dom.QName]}",3,2,0,4,1,2.24,0,2,1,46.51,4.0,0.01
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/DefaultTextExtractor.java,org.exist.indexing.lucene.DefaultTextExtractor,isInlineNode,"org.exist.indexing.lucene.DefaultTextExtractor{name=isInlineNode,return=boolean,parameters=[org.exist.dom.QName]}",3,2,0,4,1,2.24,0,2,1,46.51,4.0,0.01
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/DefaultTextExtractor.java,org.exist.indexing.lucene.DefaultTextExtractor,endElement,"org.exist.indexing.lucene.DefaultTextExtractor{name=endElement,return=int,parameters=[org.exist.dom.QName]}",2,3,1,10,1,2.45,1,2,1,66.42,4.57,0.02
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/DefaultTextExtractor.java,org.exist.indexing.lucene.DefaultTextExtractor,beforeCharacters,"org.exist.indexing.lucene.DefaultTextExtractor{name=beforeCharacters,return=int,parameters=[]}",4,2,1,10,0,4.58,1,4,2,127.38,8.8,0.04
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/DefaultTextExtractor.java,org.exist.indexing.lucene.DefaultTextExtractor,characters,"org.exist.indexing.lucene.DefaultTextExtractor{name=characters,return=int,parameters=[org.exist.util.XMLString]}",2,1,1,8,1,2.24,0,2,1,48.43,3.33,0.01
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/PlainTextIndexConfig.java,org.exist.indexing.lucene.PlainTextIndexConfig,getFloatValue,"org.exist.indexing.lucene.PlainTextIndexConfig{name=getFloatValue,return=float,parameters=[java.lang.String]}",4,4,2,20,1,4.9,2,4,2,143.96,8.77,0.04
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/PlainTextIndexConfig.java,org.exist.indexing.lucene.PlainTextIndexConfig,parse,"org.exist.indexing.lucene.PlainTextIndexConfig{name=parse,return=boolean,parameters=[org.exist.xquery.value.NodeValue]}",9,19,2,80,1,43.23,19,38,8,1342.79,36.92,0.45
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/PlainTextIndexConfig.java,org.exist.indexing.lucene.PlainTextIndexConfig,getFields,"org.exist.indexing.lucene.PlainTextIndexConfig{name=getFields,return=java.util.ArrayList<org.exist.indexing.lucene.PlainTextIndexConfig$PlainTextField>,parameters=[]}",1,0,0,5,0,0.0,0,0,0,2.0,0.5,0.0
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/PlainTextIndexConfig.java,org.exist.indexing.lucene.PlainTextIndexConfig,getDoc,"org.exist.indexing.lucene.PlainTextIndexConfig{name=getDoc,return=org.exist.indexing.lucene.PlainTextIndexConfig$PlainTextDoc,parameters=[]}",1,0,0,4,0,0.0,0,0,0,2.0,0.5,0.0
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/PlainTextIndexConfig.java,org.exist.indexing.lucene.PlainTextIndexConfig$PlainTextField,setStore,"org.exist.indexing.lucene.PlainTextIndexConfig$PlainTextField{name=setStore,return=void,parameters=[boolean]}",2,1,0,4,1,1.0,1,0,0,30.0,1.33,0.0
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/PlainTextIndexConfig.java,org.exist.indexing.lucene.PlainTextIndexConfig$PlainTextField,setName,"org.exist.indexing.lucene.PlainTextIndexConfig$PlainTextField{name=setName,return=void,parameters=[java.lang.String]}",1,0,0,4,1,1.0,1,0,0,3.0,1.0,0.0
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/PlainTextIndexConfig.java,org.exist.indexing.lucene.PlainTextIndexConfig$PlainTextField,setBoost,"org.exist.indexing.lucene.PlainTextIndexConfig$PlainTextField{name=setBoost,return=void,parameters=[float]}",1,0,0,4,1,1.0,1,0,0,4.75,0.5,0.0
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/PlainTextIndexConfig.java,org.exist.indexing.lucene.PlainTextIndexConfig$PlainTextField,setContent,"org.exist.indexing.lucene.PlainTextIndexConfig$PlainTextField{name=setContent,return=void,parameters=[java.lang.CharSequence]}",1,0,0,4,1,1.0,1,0,0,4.75,0.5,0.0
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/PlainTextIndexConfig.java,org.exist.indexing.lucene.PlainTextIndexConfig$PlainTextField,getBoost,"org.exist.indexing.lucene.PlainTextIndexConfig$PlainTextField{name=getBoost,return=float,parameters=[]}",1,0,0,4,0,0.0,0,0,0,2.0,0.5,0.0
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/PlainTextIndexConfig.java,org.exist.indexing.lucene.PlainTextIndexConfig$PlainTextField,getData,"org.exist.indexing.lucene.PlainTextIndexConfig$PlainTextField{name=getData,return=java.lang.CharSequence,parameters=[]}",1,0,0,4,0,0.0,0,0,0,2.0,0.5,0.0
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/PlainTextIndexConfig.java,org.exist.indexing.lucene.PlainTextIndexConfig$PlainTextField,getName,"org.exist.indexing.lucene.PlainTextIndexConfig$PlainTextField{name=getName,return=java.lang.String,parameters=[]}",1,0,0,4,0,0.0,0,0,0,2.0,0.5,0.0
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/PlainTextIndexConfig.java,org.exist.indexing.lucene.PlainTextIndexConfig$PlainTextField,getStore,"org.exist.indexing.lucene.PlainTextIndexConfig$PlainTextField{name=getStore,return=org.apache.lucene.document.Field$Store,parameters=[]}",1,0,0,4,0,0.0,0,0,0,2.0,0.5,0.0
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/PlainTextIndexConfig.java,org.exist.indexing.lucene.PlainTextIndexConfig$PlainTextDoc,setBoost,"org.exist.indexing.lucene.PlainTextIndexConfig$PlainTextDoc{name=setBoost,return=void,parameters=[float]}",1,0,0,4,1,1.0,1,0,0,4.75,0.5,0.0
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/PlainTextIndexConfig.java,org.exist.indexing.lucene.PlainTextIndexConfig$PlainTextDoc,getBoost,"org.exist.indexing.lucene.PlainTextIndexConfig$PlainTextDoc{name=getBoost,return=float,parameters=[]}",1,0,0,4,0,0.0,0,0,0,2.0,0.5,0.0
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/LuceneVectorFieldConfig.java,org.exist.indexing.lucene.LuceneVectorFieldConfig,LuceneVectorFieldConfig,"org.exist.indexing.lucene.LuceneVectorFieldConfig{name=<constructor>,return=org.exist.indexing.lucene.LuceneVectorFieldConfig,parameters=[org.exist.indexing.lucene.LuceneConfig,org.w3c.dom.Element,java.util.Map<java.lang.String, java.lang.String>]}",4,4,1,37,3,18.44,14,12,0,491.02,11.67,0.11
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/LuceneVectorFieldConfig.java,org.exist.indexing.lucene.LuceneVectorFieldConfig,parseDimension,"org.exist.indexing.lucene.LuceneVectorFieldConfig{name=parseDimension,return=int,parameters=[org.w3c.dom.Element]}",5,4,2,19,1,6.63,2,6,2,351.55,11.87,0.09
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/LuceneVectorFieldConfig.java,org.exist.indexing.lucene.LuceneVectorFieldConfig,parseEncoding,"org.exist.indexing.lucene.LuceneVectorFieldConfig{name=parseEncoding,return=boolean,parameters=[org.w3c.dom.Element]}",4,3,1,10,1,5.74,2,5,2,199.18,7.64,0.04
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/LuceneVectorFieldConfig.java,org.exist.indexing.lucene.LuceneVectorFieldConfig,parseEmbeddingConfig,"org.exist.indexing.lucene.LuceneVectorFieldConfig{name=parseEmbeddingConfig,return=java.lang.String[],parameters=[org.w3c.dom.Element,java.lang.String,boolean]}",6,7,2,21,3,11.22,2,11,1,400.08,11.23,0.09
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/LuceneVectorFieldConfig.java,org.exist.indexing.lucene.LuceneVectorFieldConfig,parseSimilarity,"org.exist.indexing.lucene.LuceneVectorFieldConfig{name=parseSimilarity,return=org.apache.lucene.index.VectorSimilarityFunction,parameters=[java.lang.String]}",6,2,1,14,1,3.16,0,3,1,192.29,6.94,0.04
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/LuceneVectorFieldConfig.java,org.exist.indexing.lucene.LuceneVectorFieldConfig,getName,"org.exist.indexing.lucene.LuceneVectorFieldConfig{name=getName,return=java.lang.String,parameters=[]}",1,0,0,10,0,0.0,0,0,0,2.0,0.5,0.0
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/LuceneVectorFieldConfig.java,org.exist.indexing.lucene.LuceneVectorFieldConfig,getDimension,"org.exist.indexing.lucene.LuceneVectorFieldConfig{name=getDimension,return=int,parameters=[]}",1,0,0,9,0,0.0,0,0,0,2.0,0.5,0.0
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/LuceneVectorFieldConfig.java,org.exist.indexing.lucene.LuceneVectorFieldConfig,getSimilarity,"org.exist.indexing.lucene.LuceneVectorFieldConfig{name=getSimilarity,return=org.apache.lucene.index.VectorSimilarityFunction,parameters=[]}",1,0,0,9,0,0.0,0,0,0,2.0,0.5,0.0
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/LuceneVectorFieldConfig.java,org.exist.indexing.lucene.LuceneVectorFieldConfig,processResult,"org.exist.indexing.lucene.LuceneVectorFieldConfig{name=processResult,return=void,parameters=[org.exist.xquery.value.Sequence,org.apache.lucene.document.Document]}",8,9,2,27,2,17.03,5,16,3,426.72,16.21,0.12
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/LuceneVectorFieldConfig.java,org.exist.indexing.lucene.LuceneVectorFieldConfig,processResultEmbedding,"org.exist.indexing.lucene.LuceneVectorFieldConfig{name=processResultEmbedding,return=void,parameters=[org.exist.xquery.value.Sequence,org.apache.lucene.document.Document]}",8,9,2,26,2,18.47,6,17,4,467.44,17.27,0.13
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/LuceneVectorFieldConfig.java,org.exist.indexing.lucene.LuceneVectorFieldConfig,processText,"org.exist.indexing.lucene.LuceneVectorFieldConfig{name=processText,return=void,parameters=[java.lang.CharSequence,org.apache.lucene.document.Document]}",6,8,3,23,2,12.08,4,11,3,295.0,11.4,0.07
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/LuceneVectorFieldConfig.java,org.exist.indexing.lucene.LuceneVectorFieldConfig,getEmbeddingProvider,"org.exist.indexing.lucene.LuceneVectorFieldConfig{name=getEmbeddingProvider,return=org.exist.vector.VectorEmbeddingProvider,parameters=[]}",4,3,1,13,0,4.47,0,4,2,150.41,6.97,0.03
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/LuceneVectorFieldConfig.java,org.exist.indexing.lucene.LuceneVectorFieldConfig$StoreContext,StoreContext,"org.exist.indexing.lucene.LuceneVectorFieldConfig$StoreContext{name=<constructor>,return=org.exist.indexing.lucene.LuceneVectorFieldConfig$StoreContext,parameters=[org.exist.storage.DBBroker,org.exist.dom.persistent.DocumentImpl,org.exist.numbering.NodeId]}",1,0,0,6,3,3.61,3,2,0,41.21,2.0,0.01
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/LuceneVectorFieldConfig.java,org.exist.indexing.lucene.LuceneVectorFieldConfig,storeVectorIfLocal,"org.exist.indexing.lucene.LuceneVectorFieldConfig{name=storeVectorIfLocal,return=void,parameters=[float[]]}",6,6,3,22,1,11.49,4,10,4,354.86,12.29,0.09
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/LuceneVectorFieldConfig.java,org.exist.indexing.lucene.LuceneVectorFieldConfig,floatsToBytes,"org.exist.indexing.lucene.LuceneVectorFieldConfig{name=floatsToBytes,return=byte[],parameters=[float[]]}",1,0,0,6,1,5.1,1,5,0,97.7,4.67,0.02
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/LuceneVectorFieldConfig.java,org.exist.indexing.lucene.LuceneVectorFieldConfig,build,"org.exist.indexing.lucene.LuceneVectorFieldConfig{name=build,return=void,parameters=[org.exist.storage.DBBroker,org.exist.dom.persistent.NodeProxy,org.apache.lucene.document.Document,java.lang.CharSequence]}",12,13,3,39,4,25.26,3,25,2,818.89,26.16,0.26
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/LuceneVectorFieldConfig.java,org.exist.indexing.lucene.LuceneVectorFieldConfig,tryRestoreVectorFromStore,"org.exist.indexing.lucene.LuceneVectorFieldConfig{name=tryRestoreVectorFromStore,return=boolean,parameters=[org.exist.storage.DBBroker,org.exist.dom.persistent.DocumentImpl,org.exist.numbering.NodeId,org.apache.lucene.document.Document]}",6,5,1,23,4,10.3,3,9,4,321.45,11.84,0.08
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/LuceneVectorFieldConfig.java,org.exist.indexing.lucene.LuceneVectorFieldConfig,bytesToFloats,"org.exist.indexing.lucene.LuceneVectorFieldConfig{name=bytesToFloats,return=float[],parameters=[byte[]]}",2,1,1,9,1,4.24,1,4,1,129.32,6.58,0.03
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/LuceneVectorFieldConfig.java,org.exist.indexing.lucene.LuceneVectorFieldConfig,parseVector,"org.exist.indexing.lucene.LuceneVectorFieldConfig{name=parseVector,return=float[],parameters=[java.lang.String]}",2,1,1,11,1,2.0,0,2,0,30.0,2.5,0.01
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/LuceneVectorFieldConfig.java,org.exist.indexing.lucene.LuceneVectorFieldConfig,parseBase64,"org.exist.indexing.lucene.LuceneVectorFieldConfig{name=parseBase64,return=float[],parameters=[java.lang.String]}",8,10,2,22,1,14.46,2,13,6,530.57,22.14,0.17
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/LuceneVectorFieldConfig.java,org.exist.indexing.lucene.LuceneVectorFieldConfig,parseText,"org.exist.indexing.lucene.LuceneVectorFieldConfig{name=parseText,return=float[],parameters=[java.lang.String]}",5,4,2,23,1,9.43,4,8,3,367.21,15.67,0.11
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/LuceneVectorFieldConfig.java,org.exist.indexing.lucene.LuceneVectorFieldConfig,allFinite,"org.exist.indexing.lucene.LuceneVectorFieldConfig{name=allFinite,return=boolean,parameters=[float[]]}",3,3,2,9,1,1.41,0,1,1,44.97,2.92,0.01
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/LuceneVectorFieldConfig.java,org.exist.indexing.lucene.LuceneVectorFieldConfig,meanPool,"org.exist.indexing.lucene.LuceneVectorFieldConfig{name=meanPool,return=float[],parameters=[java.util.List<float[]>]}",6,7,2,17,1,7.0,6,2,3,215.49,18.32,0.08
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/PlainTextHighlighter.java,org.exist.indexing.lucene.PlainTextHighlighter,PlainTextHighlighter,"org.exist.indexing.lucene.PlainTextHighlighter{name=<constructor>,return=org.exist.indexing.lucene.PlainTextHighlighter,parameters=[org.apache.lucene.search.Query,org.apache.lucene.index.IndexReader]}",1,0,0,4,2,1.0,0,1,0,19.65,0.5,0.0
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/PlainTextHighlighter.java,org.exist.indexing.lucene.PlainTextHighlighter,highlight,"org.exist.indexing.lucene.PlainTextHighlighter{name=highlight,return=void,parameters=[java.lang.String,java.util.List<org.exist.indexing.lucene.PlainTextHighlighter$Offset>,org.exist.dom.memtree.MemTreeBuilder]}",6,10,2,20,3,16.4,2,16,3,392.91,20.0,0.13
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/PlainTextHighlighter.java,org.exist.indexing.lucene.PlainTextHighlighter,getOffsets,"org.exist.indexing.lucene.PlainTextHighlighter{name=getOffsets,return=java.util.List<org.exist.indexing.lucene.PlainTextHighlighter$Offset>,parameters=[java.lang.String,org.apache.lucene.analysis.Analyzer]}",12,46,8,58,2,42.19,12,40,6,1253.36,49.13,0.52
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/PlainTextHighlighter.java,org.exist.indexing.lucene.PlainTextHighlighter$Offset,Offset,"org.exist.indexing.lucene.PlainTextHighlighter$Offset{name=<constructor>,return=org.exist.indexing.lucene.PlainTextHighlighter$Offset,parameters=[int,int]}",1,0,0,5,2,2.0,2,0,0,13.93,0.5,0.0
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/PlainTextHighlighter.java,org.exist.indexing.lucene.PlainTextHighlighter$Offset,startOffset,"org.exist.indexing.lucene.PlainTextHighlighter$Offset{name=startOffset,return=int,parameters=[]}",1,0,0,2,0,0.0,0,0,0,2.0,0.5,0.0
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/PlainTextHighlighter.java,org.exist.indexing.lucene.PlainTextHighlighter$Offset,endOffset,"org.exist.indexing.lucene.PlainTextHighlighter$Offset{name=endOffset,return=int,parameters=[]}",1,0,0,1,0,0.0,0,0,0,2.0,0.5,0.0
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/FieldType.java,org.exist.indexing.lucene.FieldType,FieldType,"org.exist.indexing.lucene.FieldType{name=<constructor>,return=org.exist.indexing.lucene.FieldType,parameters=[org.w3c.dom.Element,org.exist.indexing.lucene.AnalyzerConfig]}",9,13,2,37,2,21.24,9,19,3,687.97,16.29,0.17
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/FieldType.java,org.exist.indexing.lucene.FieldType,getId,"org.exist.indexing.lucene.FieldType{name=getId,return=java.lang.String,parameters=[]}",1,0,0,4,0,0.0,0,0,0,2.0,0.5,0.0
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/FieldType.java,org.exist.indexing.lucene.FieldType,getAnalyzerId,"org.exist.indexing.lucene.FieldType{name=getAnalyzerId,return=java.lang.String,parameters=[]}",1,0,0,4,0,0.0,0,0,0,2.0,0.5,0.0
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/FieldType.java,org.exist.indexing.lucene.FieldType,getAnalyzer,"org.exist.indexing.lucene.FieldType{name=getAnalyzer,return=org.apache.lucene.analysis.Analyzer,parameters=[]}",1,0,0,4,0,0.0,0,0,0,2.0,0.5,0.0
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/FieldType.java,org.exist.indexing.lucene.FieldType,addAnalzer,"org.exist.indexing.lucene.FieldType{name=addAnalzer,return=void,parameters=[java.lang.String,org.apache.lucene.analysis.Analyzer]}",1,0,0,4,2,1.0,0,1,0,10.0,0.67,0.0
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/FieldType.java,org.exist.indexing.lucene.FieldType,getBoost,"org.exist.indexing.lucene.FieldType{name=getBoost,return=float,parameters=[]}",1,0,0,4,0,0.0,0,0,0,2.0,0.5,0.0
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/FieldType.java,org.exist.indexing.lucene.FieldType,getStore,"org.exist.indexing.lucene.FieldType{name=getStore,return=org.apache.lucene.document.Field$Store,parameters=[]}",1,0,0,4,0,0.0,0,0,0,2.0,0.5,0.0
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/LuceneIndex.java,org.exist.indexing.lucene.LuceneIndex,getDirName,"org.exist.indexing.lucene.LuceneIndex{name=getDirName,return=java.lang.String,parameters=[]}",1,0,0,4,0,0.0,0,0,0,2.0,0.5,0.0
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/LuceneIndex.java,org.exist.indexing.lucene.LuceneIndex,configure,"org.exist.indexing.lucene.LuceneIndex{name=configure,return=void,parameters=[org.exist.storage.BrokerPool,java.nio.file.Path,org.w3c.dom.Element]}",8,8,2,29,3,19.21,6,18,3,567.06,18.24,0.16
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/LuceneIndex.java,org.exist.indexing.lucene.LuceneIndex,open,"org.exist.indexing.lucene.LuceneIndex{name=open,return=void,parameters=[]}",5,6,3,37,0,28.65,12,26,1,777.41,20.0,0.21
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/LuceneIndex.java,org.exist.indexing.lucene.LuceneIndex,close,"org.exist.indexing.lucene.LuceneIndex{name=close,return=void,parameters=[]}",5,4,2,26,0,10.3,4,9,3,260.06,12.96,0.07
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/LuceneIndex.java,org.exist.indexing.lucene.LuceneIndex,sync,"org.exist.indexing.lucene.LuceneIndex{name=sync,return=void,parameters=[]}",1,0,0,6,0,1.0,0,1,0,2.0,0.5,0.0
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/LuceneIndex.java,org.exist.indexing.lucene.LuceneIndex,remove,"org.exist.indexing.lucene.LuceneIndex{name=remove,return=void,parameters=[]}",2,1,1,12,0,7.07,1,7,0,119.21,5.1,0.02
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/LuceneIndex.java,org.exist.indexing.lucene.LuceneIndex,getWorker,"org.exist.indexing.lucene.LuceneIndex{name=getWorker,return=org.exist.indexing.IndexWorker,parameters=[org.exist.storage.DBBroker]}",1,0,0,5,1,1.0,0,1,0,8.0,1.0,0.0
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/LuceneIndex.java,org.exist.indexing.lucene.LuceneIndex,checkIndex,"org.exist.indexing.lucene.LuceneIndex{name=checkIndex,return=boolean,parameters=[org.exist.storage.DBBroker]}",1,0,0,5,1,0.0,0,0,0,2.0,0.5,0.0
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/LuceneIndex.java,org.exist.indexing.lucene.LuceneIndex,getDefaultAnalyzer,"org.exist.indexing.lucene.LuceneIndex{name=getDefaultAnalyzer,return=org.apache.lucene.analysis.Analyzer,parameters=[]}",1,0,0,4,0,0.0,0,0,0,2.0,0.5,0.0
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/LuceneIndex.java,org.exist.indexing.lucene.LuceneIndex,addFieldAnalyzer,"org.exist.indexing.lucene.LuceneIndex{name=addFieldAnalyzer,return=void,parameters=[java.lang.String,org.apache.lucene.analysis.Analyzer]}",4,2,1,10,2,3.16,0,1,3,53.89,4.0,0.01
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/LuceneIndex.java,org.exist.indexing.lucene.LuceneIndex,getWriter,"org.exist.indexing.lucene.LuceneIndex{name=getWriter,return=org.apache.lucene.index.IndexWriter,parameters=[]}",1,0,0,4,0,1.0,0,1,0,8.0,1.0,0.0
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/LuceneIndex.java,org.exist.indexing.lucene.LuceneIndex,getWriter,"org.exist.indexing.lucene.LuceneIndex{name=getWriter,return=org.apache.lucene.index.IndexWriter,parameters=[boolean]}",1,0,0,4,1,0.0,0,0,0,2.0,0.5,0.0
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/LuceneIndex.java,org.exist.indexing.lucene.LuceneIndex,getTaxonomyWriter,"org.exist.indexing.lucene.LuceneIndex{name=getTaxonomyWriter,return=org.apache.lucene.facet.taxonomy.TaxonomyWriter,parameters=[]}",1,0,0,4,0,0.0,0,0,0,2.0,0.5,0.0
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/LuceneIndex.java,org.exist.indexing.lucene.LuceneIndex,releaseWriter,"org.exist.indexing.lucene.LuceneIndex{name=releaseWriter,return=void,parameters=[org.apache.lucene.index.IndexWriter]}",2,1,1,6,1,1.41,1,0,1,24.0,2.0,0.0
extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/LuceneIndex.java,org.exist.indexing.lucene.LuceneIndex,commit,"org.exist.indexing.lucene.LuceneIndex{name=commit,return=void,parameters=[]}",6,5,2,20,0,8.31,1,8,2,235.53,10.0,0.06
