Source path,Class name,Method name,Pattern type,Exception types,Handling strategy,Logging framework,Log level
exist-core/src/main/java/org/exist/xquery/functions/fn/FnTransform.java,org.exist.xquery.functions.fn.FnTransform,eval,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/xquery/functions/fn/FunImplicitTimezone.java,org.exist.xquery.functions.fn.FunImplicitTimezone,eval,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/xquery/functions/fn/FunSerialize.java,org.exist.xquery.functions.fn.FunSerialize,eval,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/xquery/functions/fn/FunSerialize.java,org.exist.xquery.functions.fn.FunSerialize,eval,try-catch,IOException | SAXException,wrap,,
exist-core/src/main/java/org/exist/xquery/functions/fn/FunSerialize.java,org.exist.xquery.functions.fn.FunSerialize,getSerializationProperties,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/xquery/functions/fn/FunSerialize.java,org.exist.xquery.functions.fn.FunSerialize,normalize,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/xquery/functions/fn/FunSerialize.java,org.exist.xquery.functions.fn.FunSerialize,normalize,try-catch,SAXException,wrap,,
exist-core/src/main/java/org/exist/xquery/functions/fn/FunIndexOf.java,org.exist.xquery.functions.fn.FunIndexOf,eval,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/xquery/functions/fn/FunIndexOf.java,org.exist.xquery.functions.fn.FunIndexOf,eval,try-catch,XPathException,ignore,,
exist-core/src/main/java/org/exist/xquery/functions/fn/FunString.java,org.exist.xquery.functions.fn.FunString,eval,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/xquery/functions/fn/FunData.java,org.exist.xquery.functions.fn.FunData,eval,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/xquery/functions/fn/FnFormatDates.java,org.exist.xquery.functions.fn.FnFormatDates,eval,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/xquery/functions/fn/FnFormatDates.java,org.exist.xquery.functions.fn.FnFormatDates,formatDate,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/xquery/functions/fn/FnFormatDates.java,org.exist.xquery.functions.fn.FnFormatDates,formatComponent,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/xquery/functions/fn/FnFormatDates.java,org.exist.xquery.functions.fn.FnFormatDates,formatNumber,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/xquery/functions/fn/FnFormatDates.java,org.exist.xquery.functions.fn.FnFormatDates,formatNumber,try-catch,XPathException,wrap,,
exist-core/src/main/java/org/exist/xquery/functions/fn/FnFormatDates.java,org.exist.xquery.functions.fn.FnFormatDates,getWidths,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/xquery/functions/fn/FnFormatDates.java,org.exist.xquery.functions.fn.FnFormatDates,getWidths,try-catch,NumberFormatException,ignore,,
exist-core/src/main/java/org/exist/xquery/functions/fn/FnFormatDates.java,org.exist.xquery.functions.fn.FnFormatDates,getWidths,try-catch,NumberFormatException,ignore,,
exist-core/src/main/java/org/exist/xquery/functions/fn/ParsingFunctions.java,org.exist.xquery.functions.fn.ParsingFunctions,eval,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/xquery/functions/fn/ParsingFunctions.java,org.exist.xquery.functions.fn.ParsingFunctions,parseDocument,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/xquery/functions/fn/ParsingFunctions.java,org.exist.xquery.functions.fn.ParsingFunctions,parseFragment,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/xquery/functions/fn/ParsingFunctions.java,org.exist.xquery.functions.fn.ParsingFunctions,parse,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/xquery/functions/fn/ParsingFunctions.java,org.exist.xquery.functions.fn.ParsingFunctions,parse,try-catch,IOException | SAXException,wrap,Log4j,
exist-core/src/main/java/org/exist/xquery/functions/fn/ParsingFunctions.java,org.exist.xquery.functions.fn.ParsingFunctions$FragmentSAXAdapter,startElement,throws-declaration,SAXException,propagate,,
exist-core/src/main/java/org/exist/xquery/functions/fn/ParsingFunctions.java,org.exist.xquery.functions.fn.ParsingFunctions$FragmentSAXAdapter,endElement,throws-declaration,SAXException,propagate,,
exist-core/src/main/java/org/exist/xquery/functions/fn/ParsingFunctions.java,org.exist.xquery.functions.fn.ParsingFunctions$FragmentSAXAdapter,declaration,throws-declaration,SAXException,propagate,,
exist-core/src/main/java/org/exist/xquery/functions/fn/FunStartsWith.java,org.exist.xquery.functions.fn.FunStartsWith,eval,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/xquery/functions/fn/FunCount.java,org.exist.xquery.functions.fn.FunCount,eval,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/xquery/functions/fn/FunName.java,org.exist.xquery.functions.fn.FunName,eval,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/xquery/functions/fn/FunXmlToJson.java,org.exist.xquery.functions.fn.FunXmlToJson,eval,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/xquery/functions/fn/FunXmlToJson.java,org.exist.xquery.functions.fn.FunXmlToJson,nodeValueToJson,throws-declaration,XPathException,propagate,,
